algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,split,2048,3,submesh_initialization,0.00024195837988982838,0.020112882000375976,2048
balance,split,2048,3,surface_refine,0.007226739499512247,0.02705876600020929,2048
balance,split,2048,3,vertex_count_allgather,0.04099722924267679,0.04633297800000946,2048
balance,split,2048,3,vertex_count_pre_collective_wait,2.8639340136879925,5.685103725000317,2048
balance,split,2048,3,vertex_exchange,0.02774188682519818,0.0604362819999551,2048
balance,split,2048,3,vertex_exchange_prepare,0.0002603759472641354,0.0009688540003480739,2048
balance,split,2048,3,vertex_exchange_unpack,0.006602422058102242,0.02393653000035556,2048
balance,split,2048,3,vertex_numbering_local,0.03894142169531234,0.07517821800001911,2048
balance,split,2048,3,volume_exchange_pack,0.5160662783037082,0.9379392890000418,2048
balance,split,2048,3,volume_exchange_unpack,0.5523952093334952,0.9409563439999147,2048
balance,split,2048,3,volume_payload_exchange,0.03848514558886884,0.06845933300019169,2048
balance,split,2048,3,volume_payload_prepare,0.0048116243715756735,0.029745979999916017,2048
balance,split,2048,3,volume_refine,1.6014029997392507,2.1533227919999263,2048
balance,split,2048,3,volume_size_exchange,0.0164574540170892,0.016862145000231976,2048
balance,split,2048,3,volume_size_exchange_pre_collective_wait,0.4030133398207971,0.6604270560001169,2048
balance,split,2048,4,adjacency_build,0.011223663091799008,0.03038016099981178,2048
balance,split,2048,4,element_count_allgather,0.0007878957582958535,0.004307951000100729,2048
balance,split,2048,4,element_count_pre_collective_wait,0.0024415124663101917,0.00469161000000895,2048
balance,split,2048,4,face_allgatherv,0.8275482313940465,1.5037403159999485,2048
balance,split,2048,4,face_collective_setup,0.00017042674121392487,0.000817910000023403,2048
balance,split,2048,4,face_global_merge,0.08929895795166098,0.10677738699996553,2048
balance,split,2048,4,face_local_extract,0.17350222916504543,0.18796256399991762,2048
balance,split,2048,4,face_map_setup,0.008019377742181533,0.010672616000192647,2048
balance,split,2048,4,face_pipeline_total,1.1183632632006817,1.79637078199994,2048
balance,split,2048,4,face_pre_collective_wait,0.015148590205081414,0.18232508799974312,2048
balance,split,2048,4,local_volume_mesh,6.468084170626954,9.148973231000127,2048
balance,split,2048,4,metis_partition,2.346761963494626,2.3472527950002586,2048
balance,split,2048,4,metis_seed,0.000838831800781259,1.7179275280000184,1
balance,split,2048,4,part_face_create,0.02531280351074172,0.04775618499979828,2048
balance,split,2048,4,partition_cost_balance,0.00011527083886719858,0.2360746780000227,1
balance,split,2048,4,partition_cost_setup,0.0001863605078125108,0.3816663200000221,1
balance,split,2048,4,partition_distribution,0.006028428319825974,0.006464188999871112,2048
balance,split,2048,4,partition_pre_collective_wait,2.339453037275385,2.340849061999961,2048
balance,split,2048,4,submesh_initialization,0.0002275531220650162,0.020693763000053877,2048
balance,split,2048,4,surface_refine,0.007228668093262058,0.010226450000118348,2048
balance,split,2048,4,vertex_count_allgather,0.010847124612787473,0.012080035000053613,2048
balance,split,2048,4,vertex_count_pre_collective_wait,2.8327559069956045,5.306635515999915,2048
balance,split,2048,4,vertex_exchange,0.022260912910646802,0.03701285099987217,2048
balance,split,2048,4,vertex_exchange_prepare,0.0003006954731399336,0.0008897129996512376,2048
balance,split,2048,4,vertex_exchange_unpack,0.006757718440432603,0.01998531799972625,2048
balance,split,2048,4,vertex_numbering_local,0.039043694833009734,0.0893642070000169,2048
balance,split,2048,4,volume_exchange_pack,0.5149912477504996,0.766553808000026,2048
balance,split,2048,4,volume_exchange_unpack,0.5531794823935496,0.9248110749999796,2048
balance,split,2048,4,volume_payload_exchange,0.03867430758057111,0.09182897099981346,2048
balance,split,2048,4,volume_payload_prepare,0.004801517771489738,0.07184565999978076,2048
balance,split,2048,4,volume_refine,1.6022199117714764,2.1291679900000418,2048
balance,split,2048,4,volume_size_exchange,0.021183158705565752,0.021566218999851117,2048
balance,split,2048,4,volume_size_exchange_pre_collective_wait,0.26653435232373335,0.5118820590000723,2048
balance,split,2048,5,adjacency_build,0.011195053162595503,0.043251543999758724,2048
balance,split,2048,5,element_count_allgather,0.00046341145898565195,0.003480160999970394,2048
balance,split,2048,5,element_count_pre_collective_wait,0.0023865758901318035,0.0033421040002394875,2048
balance,split,2048,5,face_allgatherv,0.8294918624985324,1.5057805050000752,2048
balance,split,2048,5,face_collective_setup,0.0001640334916974684,0.0008202100002563384,2048
balance,split,2048,5,face_global_merge,0.08936058075342213,0.10595000800003618,2048
balance,split,2048,5,face_local_extract,0.17335213877001854,0.21568966299992098,2048
balance,split,2048,5,face_map_setup,0.008026682963871101,0.010398717000043689,2048
