experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,time_p50_s,time_p95_s,time_p99_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes,send_messages_avg,send_messages_p95,send_messages_p99,send_messages_max,receive_messages_avg,receive_messages_p95,receive_messages_p99,receive_messages_max,send_bytes_avg,send_bytes_p95,send_bytes_p99,receive_bytes_avg,receive_bytes_p95,receive_bytes_p99
core_cache,1024,6,volume_refine,compute,3.02733266999,4.1281648275,3.1606577605,3.720217670475,3.91026454133,1.3637053857399999,8.7828913339,6,2.05657312863,0.4691063179925,6,21123686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,volume_size_exchange,communication,0.00796446845849,0.012021375000105,0.007877025499984999,0.00975747860007,0.0102951467549,1.237183742225,0.0216351090198,6,1.7556777827349999,0.5075659678369999,6,34298.5,0.0,0.0,0.0,0.0,0.0,1048576.0,1048576.0,4194304.0,4194304.0,4096.0,4096.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,1024.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0
core_cache,1024,6,volume_size_exchange_pre_collective_wait,synchronization,0.54422409932,0.9027760595000001,0.5513519437500001,0.755213146125,0.820864033325,1.69891810502,1.8985733210100002,6,1.6198286128600001,0.5300236749855001,6,13218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,adjacency_build,compute,0.01072035753025,0.024003926000000002,0.00911477600005,0.01643417355,0.018241147834900003,2.2451185325200003,0.0568041078274,6,1.6717443402,0.4899785254785,6,139912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,coarse_edge_mesh,setup,0.013768935497050001,0.0287490835003,0.0137472944999,0.0146246636749,0.01498733671005,1.9679038164250002,0.059659102781000006,6,2.70565467885,0.4780285033335,6,1137827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,coarse_local_size,setup,0.420062270031,0.534253922,0.41894702925,0.42773592625,0.43379604082,1.271843777945,1.2633810918,6,2.26965962544,0.7259249024729999,6,9798130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,coarse_mesh_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,coarse_surface_mesh,setup,8.739220276455,9.056643743,8.71750006025,8.891204034225,8.930177472765,1.03627382404,21.3467446646,6,2.89362075392,0.8049255674845,6,27856968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,coarse_volume_mesh,setup,14.30387798565,15.571096769,14.2887359925,14.622544412149999,14.7908654756,1.08843881333,36.70824463424999,6,2.2454520266199998,0.5616259261735,6,41409526.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,element_count_allgather,communication,0.00283605092627,0.005292572999905,0.0033932217499999997,0.004449100149975,0.004546353559975,1.897455280495,0.0124543770716,6,1.670679090075,0.49031095400299995,6,19349.5,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,8192.0,16777216.0,4.0,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,8192.0,8192.0,8192.0
