experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,element_count_allgather,communication,0.00262954350001,0.00520786600009,1.98045464535,0.00141297978752,3,2.99570389253,0.613069741346,3,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,16.0,4.0,8.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,face_allgatherv,communication,0.0486792325,0.048682702,1.00496920171,0.0133038053637,3,2.48651929321,0.618601139092,3,1514.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4859624.0,9719248.0,2429904.0,4859624.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,face_collective_setup,compute,0.000377805000198,0.000604468000347,1.17756533662,0.000165395410843,3,2.53985420352,0.609478574959,3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,face_global_merge,compute,0.0780995455,0.07825069,1.00557679119,0.0214110672755,3,2.54893561539,0.606147040142,3,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,face_local_extract,compute,0.176931001,0.178533396,1.00285181015,0.0484390496879,3,2.55038168296,0.60712977446,3,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,face_map_setup,compute,0.00733420249981,0.00735165299966,1.01187615134,0.002011569955,3,2.53971139887,0.609419525664,3,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,face_pre_collective_wait,synchronization,0.000416875999917,0.000802190999821,1.92429163583,0.000217647625431,3,2.53954706755,0.609514629391,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,final_count_exchange,communication,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,final_mesh_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,geometry_load,io,1.7325141275,1.73458039,1.00247964391,0.474618401768,3,1.72730994882,0.886969203386,3,10454.0,0.0,2070361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,local_volume_mesh,compute,253.150347763,282.338697249,1.11457155895,77.0191810365,3,2.79242675265,0.639158573183,3,285386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,metis_partition,compute,0.114746198,0.114829026,1.0072045308,0.031419684617,3,2.62203916667,0.609203014003,3,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,part_face_create,compute,0.0316861900001,0.0318876830001,1.00930921152,0.00872515406543,3,2.54173301907,0.608375974635,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,partition_result_io,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,quality_evaluation,postprocess,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,refined_surface_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,refined_volume_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,submesh_initialization,setup,0.00012745150002,0.000128202000269,1.00622188682,3.50788172298e-05,3,2.53987985175,0.609484471344,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,surface_refine,compute,0.284898274,0.288483487,1.01258418645,0.0789352700663,3,2.55983001287,0.604684637636,3,14584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,testout_io,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,vertex_count_allgather,communication,25.411805147,50.823451452,1.99999461148,13.7892391303,3,2.13054453702,0.692548808061,3,44.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,16.0,4.0,8.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,vertex_exchange,communication,0.0156435795,0.0290773510001,1.84964244743,0.00795618694808,3,2.99521486742,0.613120151132,3,111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,237116.0,237116.0,237116.0,237116.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,vertex_exchange_prepare,compute,5.03005001065e-05,9.52810000854e-05,1.87294504923,2.58513040185e-05,3,2.99577397531,0.613062737574,3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,vertex_exchange_unpack,compute,0.00222365799982,0.00444607600002,1.99942520317,0.00121500506969,3,2.99576498624,0.613061085511,3,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,vertex_numbering_local,compute,0.219074223,0.224213278,1.0233388628,0.0613495622764,3,2.99607164119,0.612639976943,3,3267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,volume_exchange_pack,compute,7.493716975,8.584419169,1.14487052417,2.3459141973,3,2.93864509624,0.619436681092,3,2876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,volume_exchange_unpack,compute,10.5781045525,11.705380959,1.16983282995,3.20284331293,3,3.05319465096,0.610433696585,3,539568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,volume_payload_exchange,communication,0.00133861699987,0.00136051699974,1.01429602416,0.000371796400259,3,2.99575574662,0.613064158034,3,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5032440.0,5032440.0,2525280.0,2525280.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,volume_payload_prepare,compute,0.000179312,0.000180821999948,1.00842107582,4.94767778504e-05,3,2.99577393908,0.613062568251,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,volume_refine,compute,37.3943906975,41.153132017,1.09967141195,11.184070575,3,3.12727372518,0.559639893303,3,2563300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,volume_size_exchange,communication,1.088737486,2.177399311,1.99993050575,0.595030584632,3,2.95759304645,0.616901815218,3,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,4.0,4.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,adjacency_build,compute,0.00295407674992,0.00305337299983,1.02930480349,0.00154920157555,3,2.74791024524,0.634401708548,3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,coarse_edge_mesh,setup,0.0126650879999,0.0127235179998,1.00470331505,0.00650086251504,3,2.70062033073,0.513199005163,3,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,coarse_local_size,setup,0.4592360925,0.479929158,1.04505975431,0.243166346374,3,2.36086132963,0.716732268746,3,31619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,coarse_mesh_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,coarse_surface_mesh,setup,8.22517042775,8.324894982,1.01212431464,4.21798564012,3,2.89798946501,0.853975618147,3,64543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,coarse_volume_mesh,setup,14.3992570458,14.54278465,1.00876061076,7.39378071723,3,2.40283463773,0.622835968725,3,112647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,element_count_allgather,communication,0.00198275225011,0.00317245399992,1.60002541908,0.00160739149798,3,2.74773111702,0.634428276428,3,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,64.0,4.0,16.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,face_allgatherv,communication,0.0593527825,0.0594587609999,1.00172810966,0.0302684492108,3,2.38604936401,0.634609296792,3,2143.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4859624.0,19438496.0,1215320.0,4859624.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,face_collective_setup,compute,0.000150736750015,0.00015520199986,1.0296228348,7.86364041999e-05,3,2.44582233001,0.625081626333,3,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,face_global_merge,compute,0.0770323237498,0.079779011,1.02035982006,0.0405477046409,3,2.45733340189,0.6215697261,3,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,face_local_extract,compute,0.163021601,0.167658749,1.02844499116,0.0852179620075,3,2.45990385695,0.622328511222,3,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,face_map_setup,compute,0.00710465750001,0.00746191600001,1.03036831823,0.00381253753998,3,2.44587759874,0.625001987276,3,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,face_pre_collective_wait,synchronization,0.0106888137501,0.0245867460003,2.24094795192,0.0125621746629,3,2.43731373744,0.625901713796,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,final_count_exchange,communication,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,final_mesh_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,geometry_load,io,1.76213238425,1.805611562,1.02467418347,0.914851617542,3,1.74121767379,0.873868366553,3,27749.0,0.0,4140732.0,0.0,761856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,local_volume_mesh,compute,122.232048265,142.088082757,1.16114745851,72.0917757792,3,2.7988611118,0.625834383728,3,420697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,metis_partition,compute,0.11634921625,0.122223878,1.05504394868,0.0619273352275,3,2.53724429632,0.624570053454,3,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,part_face_create,compute,0.0240253020002,0.0245811100003,1.02313427736,0.0125140463268,3,2.44794112183,0.624105784006,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,partition_result_io,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,quality_evaluation,postprocess,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,4,3,refined_surface_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
